Range Query No.,Compacted,Skipped
1882,0,7766
1883,0,7058
1884,0,6925
1885,0,6999
1886,0,7000
1887,0,7025
1888,0,7026
1889,0,7031
1890,0,7450
1891,0,7117
1892,0,7457
1893,0,7038
1894,0,6745
1895,0,7162
1896,0,7185
1897,0,7078
1898,0,7220
1899,0,7160
1900,0,7227
1901,0,7538
1902,0,7283
1903,0,4760
1904,0,7129
1905,0,7452
1906,0,7590
1907,0,7289
1908,0,6840
1909,0,6044
1910,0,7290
1911,0,6136
1912,0,7001
1913,0,7466
1914,0,7583
1915,0,7309
1916,0,7332
1917,0,7331
1918,0,7346
1919,0,7614
1920,0,7416
1921,0,7340
1922,0,6211
1923,0,7302
1924,0,5884
1925,0,6239
1926,0,6675
1927,0,7548
1928,0,6392
1929,0,8148
1930,0,6252
1931,0,4981
1932,0,7525
1933,0,6389
1934,0,7538
1935,0,7502
1936,0,6259
1937,0,6363
1938,0,6340
1939,0,7918
1940,0,6376
1941,0,7669
1942,0,7631
1943,0,7994
1944,0,7541
1945,0,6208
1946,0,6529
1947,0,6483
1948,0,6488
1949,0,7161
1950,0,7506
1951,0,7752
1952,0,7503
1953,0,7761
1954,0,6512
1955,0,7763
1956,0,8212
1957,0,6855
1958,0,7815
1959,0,7851
1960,0,5774
1961,0,6519
1962,0,5859
1963,0,6000
1964,0,8407
1965,0,6711
1966,0,8190
1967,0,7826
1968,0,5466
1969,0,7179
1970,0,6790
1971,0,7896
1972,0,7908
1973,0,7927
1974,0,8238
1975,0,6265
1976,0,5658
1977,0,6789
1978,0,7971
1979,0,6224
1980,0,8360
1981,0,6812
1982,0,8030
1983,0,6541
1984,0,6926
1985,0,8073
1986,0,8103
1987,0,8072
1988,0,6340
1989,0,5655
1990,0,8181
1991,0,8193
1992,0,6991
1993,0,8643
1994,0,7006
1995,0,8216
1996,0,8216
1997,0,7423
1998,0,7062
1999,0,8291
2000,0,8288
