Range Query No.,Compacted,Skipped
1904,0,7656
1905,0,4402
1906,0,4876
1907,0,5035
1908,0,5009
1909,2027,4256
1910,0,5459
1911,0,4709
1912,0,7229
1913,0,7768
1914,0,4967
1915,0,5903
1916,0,4411
1917,0,4966
1918,0,3218
1919,0,4633
1920,2027,4459
1921,0,5215
1922,0,4780
1923,0,4611
1924,0,5305
1925,0,4437
1926,0,4847
1927,2027,3635
1928,0,4813
1929,0,3680
1930,2027,5489
1931,21684,8040
1932,57624,7005
1933,0,379
1934,0,3969
1935,0,950
1936,0,982
1937,56804,3801
1938,2027,71
1939,0,5579
1940,0,56
1941,0,4160
1942,0,150
1943,0,151
1944,0,3897
1945,0,3089
1946,6081,2313
1947,0,1018
1948,0,3586
1949,0,4109
1950,0,220
1951,0,244
1952,0,5736
1953,0,276
1954,0,5704
1955,0,363
1956,0,5914
1957,976,1222
1958,0,389
1959,0,5856
1960,0,1246
1961,0,2661
1962,18996,1796
1963,0,4434
1964,59862,573
1965,2027,5664
1966,0,4183
1967,0,126
1968,0,5021
1969,5277,590
1970,2027,590
1971,0,910
1972,2027,564
1973,0,2922
1974,2027,1020
1975,0,1486
1976,52702,1934
1977,2027,4817
1978,58940,2369
1979,0,2730
1980,0,698
1981,2027,36
1982,0,2132
1983,8108,2606
1984,0,736
1985,61520,2015
1986,0,160
1987,0,1269
1988,0,45
1989,0,1422
1990,0,354
1991,0,214
1992,2027,827
1993,0,1882
1994,0,1758
1995,0,1460
1996,0,201
1997,0,1917
1998,0,880
1999,0,885
2000,0,1385
